id;company_id;name;name_en;description;code;create_time;status;attribute;attribute1;attribute2;attribute3;attribute4;attribute5;bank_type;full_name;city;full_name_en;pinyin;pinyin_full;city_name;crm_id;modify_time;dup_id;qb_id	
ff8081814dbe2bed014dd134997624eb;5;山西证券;SXZQ;山西证券;SXZQ;2017-03-29 14:18:28;1;其他银行机构;山西证券;;S000438;0;\N;\N;山西证券;99;SXZQ;sxzx_sxzq;shanxizhengxuan_shanxizhengquan;其他;1183;2017-03-29 14:18:28;\N;\N	
ff8081814dbe2bed014dd0e789d51dad;5;安邦资管固守;ABZGGS;安邦资管固守;ABZGGS;2017-03-29 14:18:28;1;其他银行机构;\N;;\N;0;\N;\N;安邦资管固守;99;ABZGGS;abzggs;anbangziguangushou;其他;1182;2017-03-29 14:18:28;\N;\N	
ff8081814db1dcbe014db2fba43707e7;5;钜融资管;jrzg;钜融资管;JRZG;2017-03-29 14:18:28;1;其他银行机构;\N;;\N;0;\N;\N;钜融资管;99;\N;jrzg;jurongziguan;其他;1180;2017-03-29 14:18:28;\N;\N	
ff8081814d453ec3014d6a05341d463a;5;中江县联社;zjxls;中江县联社;ZJXLS;2017-03-29 14:18:28;1;其他银行机构;\N;;\N;0;\N;\N;中江县联社;99;\N;zjxls;zhongjiangxianlianshe;其他;1164;2017-03-29 14:18:28;\N;\N	
ff8081814d453ec3014d6a10c56447b3;5;东海自营;DHZY;东海自营;DHZY;2017-03-29 14:18:28;1;其他银行机构;\N;;\N;0;\N;\N;东海自营;99;DHZY;dhzy;donghaiziying;其他;1165;2017-03-29 14:18:28;\N;\N	
ff8081814d453ec3014d747cb58d584c;5;泽州农商行;泽州农商行;泽州农商行;泽州农商行;2017-03-29 14:18:28;1;其他银行机构;泽州农商行;;S000986;0;\N;\N;泽州农商行;99;泽州农商行;zznsx_zznsh;zezhounongshanghang_zezhounongshangheng_zezhounongshangxing;其他;1166;2017-03-29 14:18:28;\N;\N	
ff8081814d453ec3014d6999a4c139cb;5;聊城农商;lcns;聊城农商;lcns;2017-03-29 14:18:28;1;其他银行机构;\N;;\N;0;\N;\N;聊城农商;99;\N;lcns;liaochengnongshang;其他;1163;2017-03-29 14:18:28;\N;\N	
ff8081814d453ec3014d65c4539d090c;5;华金证券;hjzq;华金证券;华金证券;2017-03-29 14:18:28;1;其他银行机构;华金证券;;H000322;0;\N;\N;华金证券;99;\N;hjzx_hjzq;huajinzhengquan_huajinzhengxuan;其他;1161;2017-03-29 14:18:28;\N;\N	
ff8081814d453ec3014d64c9da6a798d;5;营山农商行;ysnsh;营山农商行;ys;2017-03-29 14:18:28;1;其他银行机构;营山农商行;;S000962;0;\N;\N;营山农商行;99;\N;ysnsh_ysnsx;yingshannongshangxing_yingshannongshanghang_yingshannongshangheng;其他;1158;2017-03-29 14:18:28;\N;\N	
ff8081814d453ec3014d64d0e9917a4a;5;莱芜农联社;lwnls;莱芜农联社;LWNLS;2017-03-29 14:18:28;1;其他银行机构;\N;;\N;0;\N;\N;莱芜农联社;99;\N;lwnls;laiwunonglianshe;其他;1159;2017-03-29 14:18:28;\N;\N	
ff8081814d453ec3014d658b54a003c5;5;泽州农商银行;ZZNSYH;泽州农商银行;ZZNSYH;2017-03-29 14:18:28;1;其他银行机构;\N;;\N;0;\N;\N;泽州农商银行;99;ZZNSYH;zznsyh_zznsyx;zezhounongshangyinheng_zezhounongshangyinxing_zezhounongshangyinhang;其他;1160;2017-03-29 14:18:28;\N;\N	
ff8081814d453ec3014d64a39d877547;5;黄山太平农商行;hstpnsh;黄山太平农商行;HSTPNSH;2017-03-29 14:18:28;1;其他银行机构;\N;;\N;0;\N;\N;黄山太平农商行;99;\N;hstpnsx_hstpnsh;huangshantaipingnongshangheng_huangshantaipingnongshangxing_huangshantaipingnongshanghang;其他;1157;2017-03-29 14:18:28;\N;\N	
ff8081814d453ec3014d649858f77459;5;宁波市市区信用联社;nbssqxyls;宁波市市区信用联社;NBSSQXYLS;2017-03-29 14:18:28;1;其他银行机构;\N;;\N;0;\N;\N;宁波市市区信用联社;99;\N;npssqsyls_nbssoxyls_nbssqxyls_nbssosyls_npssoxyls_nbssqsyls_npssqxyls_npssosyls;ningboshishioushenyonglianshe_ningposhishiqushenyonglianshe_ningposhishiquxinyonglianshe_ningboshishiquxinyonglianshe_ningposhishiouxinyonglianshe_ningposhishioushenyonglianshe_ningboshishiouxinyonglianshe_ningboshishiqushenyonglianshe;其他;1156;2017-03-29 14:18:28;\N;\N	
ff8081814d453ec3014d56792e634357;5;巴州区农联社;bzqnls;巴州区农联社;BZQNLS;2017-03-29 14:18:28;1;其他银行机构;\N;;\N;0;\N;\N;巴州区农联社;99;\N;bzqnls_bzonls;bazhouqunonglianshe_bazhouounonglianshe;其他;1154;2017-03-29 14:18:28;\N;\N	
ff8081814d453ec3014d648c3777737e;5;营山联社;YSLSS;营山联社;YSLSS;2017-03-29 14:18:28;1;其他银行机构;\N;;\N;0;\N;\N;营山联社;99;YSLSS;ysls;yingshanlianshe;其他;1155;2017-03-29 14:18:28;\N;\N	
ff8081814d453ec3014d506039986d46;5;杭州资管;hzzg;杭州资管;HZZG;2017-03-29 14:18:28;1;其他银行机构;\N;;\N;0;\N;\N;杭州资管;99;\N;hzzg;hangzhouziguan;其他;1153;2017-03-29 14:18:28;\N;\N	
ff8081814d453ec3014d4ffbf1b55eef;5;射阳农商行;synsh;射阳农商行;SYNSH;2017-03-29 14:18:28;1;其他银行机构;射阳农商行;;J000478;0;\N;\N;射阳农商行;99;\N;synsh_yynsh_synsx_yynsx;yeyangnongshanghang_sheyangnongshangxing_shiyangnongshangxing_sheyangnongshangheng_yeyangnongshangxing_sheyangnongshanghang_shiyangnongshangheng_yeyangnongshangheng_shiyangnongshanghang;其他;1152;2017-03-29 14:18:28;\N;\N	
ff8081814d1a3c23014d4084755a689e;5;江安农商行;JANSH;江安农商行;JANSH;2017-03-29 14:18:28;1;其他银行机构;\N;;\N;0;\N;\N;江安农商行;99;JANSH;jansx_jansh;jiangannongshangheng_jiangannongshangxing_jiangannongshanghang;其他;1149;2017-03-29 14:18:28;\N;\N	
ff8081814d453ec3014d463a22bd3d90;5;牡丹联社;mdls;牡丹联社;MDLS;2017-03-29 14:18:28;1;其他银行机构;\N;;\N;0;\N;\N;牡丹联社;99;\N;mdls;mudanlianshe;其他;1151;2017-03-29 14:18:28;\N;\N	
ff8081814d1a3c23014d30f739d31ce2;5;大英联社;dyls;大英联社;DYLS;2017-03-29 14:18:28;1;其他银行机构;\N;;\N;0;\N;\N;大英联社;99;\N;dyls;daiyinglianshe_dayinglianshe;其他;1148;2017-03-29 14:18:28;\N;\N	
ff8081814d1a3c23014d28458d6a1d42;5;太平洋证券资管 ;TPYZQZG;太平洋证券资管 ;TPYZQZG;2017-03-29 14:18:28;1;其他银行机构;\N;;\N;0;\N;\N;太平洋证券资管 ;99;TPYZQZG;tpyzqzg_tpyzxzg;taipingyangzhengquanziguan_taipingyangzhengxuanziguan;其他;1147;2017-03-29 14:18:28;\N;\N	
ff8081814d1a3c23014d27bc13510ecc;5;时代保险;sdbx;时代保险;SDBX;2019-01-21 17:13:27;1;其他银行机构;\N;;\N;0;\N;\N;江苏新沂农村商业银行股份有限公司其他库尔勒;11;\N;sdbx;shidaibaoxian;库尔勒;1145;2019-01-21 17:13:27;\N;\N	
ff8081814d1a3c23014d27c0220c0f06;5;史带财险 ;SDCX;史带财险 ;SDCX;2017-03-29 14:18:28;1;其他银行机构;\N;;\N;0;\N;\N;史带财险 ;99;SDCX;sdcx;shidaicaixian;其他;1146;2017-03-29 14:18:28;\N;\N	
ff8081814d1a3c23014d26d59a0e79f7;5;茶陵联社;clls;茶陵联社;CLLS;2017-03-29 14:18:28;1;其他银行机构;\N;;\N;0;\N;\N;茶陵联社;99;\N;clls;chalinglianshe;其他;1144;2017-03-29 14:18:28;\N;\N	
ff8081814d1a3c23014d21c52f8e1bef;5;招商固收;ZSGS;招商固收;ZSGS;2017-03-29 14:18:28;1;其他银行机构;\N;;\N;0;\N;\N;招商固收;99;ZSGS;zsgs;zhaoshanggushou;其他;1142;2017-03-29 14:18:28;\N;\N	
ff8081814d1a3c23014d23745f3934c7;5;荣县联社;rxls;荣县联社;荣县联社;2017-03-29 14:18:28;1;其他银行机构;\N;;\N;0;\N;\N;荣县联社;99;荣县联社;rxls;rongxianlianshe;其他;1143;2017-03-29 14:18:28;\N;\N	
ff8081814d1a3c23014d217f3d006bae;5;太谷农联;TGNL;太谷农联;TGNL;2017-03-29 14:18:28;1;其他银行机构;\N;;\N;0;\N;\N;太谷农联;99;TGNL;tgnl_tynl;taigunonglian_taiyunonglian;其他;1139;2017-03-29 14:18:28;\N;\N	
ff8081814d1a3c23014d219e60a316e9;5;通晟资产;TSZC;通晟资产;TSZC;2017-03-29 14:18:28;1;其他银行机构;\N;;\N;0;\N;\N;通晟资产;99;TSZC;tczc_tszc;tongshengzichan_tongchengzichan;其他;1140;2017-03-29 14:18:28;\N;\N	
ff8081814d1a3c23014d21a1878b1752;5;大竹农村信用社;dzncxys;大竹农村信用社;大竹农村信用社;2017-03-29 14:18:28;1;其他银行机构;\N;;\N;0;\N;\N;大竹农村信用社;99;大竹农村信用社;dzncsys_dzncxys;dazhunongcunxinyongshe_daizhunongcunshenyongshe_daizhunongcunxinyongshe_dazhunongcunshenyongshe;其他;1141;2017-03-29 14:18:28;\N;\N	
ff8081814d1a3c23014d1e178abd419f;5;湖北咸宁农商;hbxnns;湖北咸宁农商;HBXNNS;2017-03-29 14:18:28;1;其他银行机构;\N;;\N;0;\N;\N;湖北咸宁农商;99;\N;hbxnns;hubeixianningnongshang;其他;1138;2017-03-29 14:18:28;\N;\N	
ff8081814ceaeb67014d092803944317;5;山西和顺农信社;sxhsnxs;山西和顺农信社;SXHSNXS;2017-03-29 14:18:28;1;其他银行机构;\N;;\N;0;\N;\N;山西和顺农信社;99;\N;sxhsnxs_sxhsnss;shanxihaishunnongxinshe_shanxiheshunnongxinshe_shanxihuoshunnongxinshe_shanxihushunnongshenshe_shanxihaishunnongshenshe_shanxiheshunnongshenshe_shanxihuoshunnongshenshe_shanxihushunnongxinshe;其他;1136;2017-03-29 14:18:28;\N;\N	
ff8081814d1a3c23014d1de657c6401f;5;第一创业证券资管;DYCYZJZG;第一创业证券资管;DYCYZJZG;2017-03-29 14:18:28;1;其他银行机构;\N;;\N;0;\N;\N;第一创业证券资管;99;DYCYZJZG;dycyzqzg_dycyzxzg;diyichuangyezhengquanziguan_diyichuangyezhengxuanziguan;其他;1137;2017-03-29 14:18:28;\N;\N	
ff8081814ceaeb67014cfe96a144074f;5;甘肃银行;gsyh;甘肃银行;GSYH;2017-03-29 14:18:28;1;其他银行机构;甘肃银行;;G000183;0;\N;\N;甘肃银行;99;\N;gsyx_gsyh;gansuyinheng_gansuyinxing_gansuyinhang;其他;1134;2017-03-29 14:18:28;\N;\N	
ff8081814ceaeb67014d081aec5133fa;5;Mizuho Bank;Mizuho Bank;Mizuho Bank;Mizuho Bank;2017-03-29 14:18:28;1;其他银行机构;\N;;\N;0;\N;\N;Mizuho Bank;99;Mizuho Bank;MizuhoBank;MizuhoBank;其他;1135;2017-03-29 14:18:28;\N;\N	
ff8081814ceaeb67014cfa0f390748fd;5;衡水商行;hssh;衡水商行;HSSH;2017-03-29 14:18:28;1;其他银行机构;\N;;\N;0;\N;\N;衡水商行;hs;\N;hssh_hssx;hengshuishangheng_hengshuishangxing_hengshuishanghang;\N;1133;2017-03-29 14:18:28;\N;\N	
402880f034219aed0134219d9c2e03c1;5;歙县农联社;SXRCU;歙县农联社;XXNLS;2017-03-29 14:18:27;1;其他银行机构;\N;;\N;0;\N;\N;歙县农联社;HS;SHEXIANRURALCREDITUNION;sxnls_xxnls;xixiannonglianshe_shexiannonglianshe;\N;251;2017-03-29 14:18:27;\N;\N	
402880f034219aed0134219d9cac03c5;5;运城农信社;XXNXS;运城市农村信用合作社联合社;XXNXSYC;2017-03-29 14:18:27;1;其他银行机构;\N;;\N;0;\N;\N;运城市农村信用合作社联合社;YC02;XXNXS;ycnxs_ycnss;yunchengnongshenshe_yunchengnongxinshe;运城;252;2017-03-29 14:18:27;\N;\N	
402880f034219aed0134219d9d1103c9;5;十堰市农联社;SYCRED;十堰市农村信用合作社联合社;SYSNL;2017-03-29 14:18:27;1;其他银行机构;\N;;\N;0;\N;\N;十堰市农村信用合作社联合社;SY03;SHIYAN RURAL CREDIT UNION - SHIYAN;sysnls;shiyanshinonglianshe;十堰;253;2017-03-29 14:18:27;\N;\N	
402880f034219aed0134219d9d8f03cd;5;深圳农商行;SZRCB;深圳农村商业银行股份有限公司;SZNSX;2017-03-29 14:18:27;1;其他银行机构;深圳农商行;;S000648;0;\N;\N;深圳农村商业银行股份有限公司;SZ01;SHENZHEN RURAL COMMERCIAL BANK - SHENZHEN;sznsx_sznsh;shenzhennongshangheng_shenzhennongshangxing_shenzhennongshanghang;深圳;254;2017-03-29 14:18:27;\N;\N	
ff8081814cbd0110014ce970190c2507;5;宁江联社;njls;宁江联社;NJLS;2017-03-29 14:18:28;1;其他银行机构;\N;;\N;0;\N;\N;宁江联社;99;\N;njls;ningjianglianshe;其他;1131;2017-03-29 14:18:28;\N;\N	
ff8081814cbd0110014cea0c857b28f9;5;东方证券资管;东方证券资管;东方证券资管;东方证券资管;2017-03-29 14:18:28;1;其他银行机构;\N;;\N;0;\N;\N;东方证券资管;99;东方证券资管;dfzqzg_dfzxzg;dongfangzhengxuanziguan_dongfangzhengquanziguan;其他;1132;2017-03-29 14:18:28;\N;\N	
ff8081814cbd0110014cdf40c27c13e4;5;江海证券固收;JHZJGS;江海证券固收;JHZJGS;2017-03-29 14:18:28;1;其他银行机构;\N;;\N;0;\N;\N;江海证券固收;99;JHZJGS;jhzqgs_jhzxgs;jianghaizhengquangushou_jianghaizhengxuangushou;其他;1129;2017-03-29 14:18:28;\N;\N	
ff8081814cbd0110014ce912494f1a43;5;襄垣农商行;xynsh;襄垣农商行;襄垣农商行;2017-03-29 14:18:28;1;其他银行机构;襄垣农商行;;S001038;0;\N;\N;襄垣农商行;99;\N;xynsx_xynsh;xiangyuannongshanghang_xiangyuannongshangheng_xiangyuannongshangxing;其他;1130;2017-03-29 14:18:28;\N;\N	
ff8081814cbd0110014cdee64e2d0bab;5;石门县农信;smxnx;石门县农信;石门县农信;2017-03-29 14:18:28;1;其他银行机构;\N;;\N;0;\N;\N;石门县农信;99;石门县农信;dmxnx_smxnx_dmxns_smxns;danmenxiannongshen_shimenxiannongshen_danmenxiannongxin_shimenxiannongxin;其他;1126;2017-03-29 14:18:28;\N;\N	
ff8081814cbd0110014cdf16163a113c;5;水星投资;sxtz;水星投资;SXTZ;2017-03-29 14:18:28;1;其他银行机构;\N;;\N;0;\N;\N;水星投资;99;\N;sxtz;shuixingtouzi;其他;1127;2017-03-29 14:18:28;\N;\N	
ff8081814cbd0110014cdf3effe613c5;5;北京银行 ;BJYH;北京银行 ;Bank of Beijing;2019-04-11 09:51:20;1;其他银行机构;北银;;B000071;0;\N;\N;北京银行 ;99;BJYH;bjyh_bjyx;beijingyinhang_beijingyinheng_beijingyinxing;其他;1128;2019-04-11 09:51:20;\N;\N	
ff8081814cbd0110014cde93f68a00dc;5;攸县农商行;yxnsh;攸县农商行;yxnsyh;2017-03-29 14:18:28;1;其他银行机构;攸县农商行;;H000755;0;\N;\N;攸县农商行;99;\N;yxnsx_yxnsh;youxiannongshanghang_youxiannongshangheng_youxiannongshangxing;其他;1125;2017-03-29 14:18:28;\N;\N	
ff8081814cbd0110014cd97a986830d1;5;北京尤瑞特投资 ;BJYRTTZ;北京尤瑞特投资 ;BJYRTTZ;2017-03-29 14:18:28;1;其他银行机构;\N;;\N;0;\N;\N;北京尤瑞特投资 ;99;BJYRTTZ;bjyrttz;beijingyouruitetouzi;其他;1122;2017-03-29 14:18:28;\N;\N	
ff8081814cbd0110014cd9e770a841a3;5;乌市商业银行;wssyyh;乌市商业银行;乌市商业银行;2017-03-29 14:18:28;1;其他银行机构;\N;;\N;0;\N;\N;乌市商业银行;99;乌市商业银行;wssyyh_wssyyx;wushishangyeyinheng_wushishangyeyinxing_wushishangyeyinhang;其他;1123;2017-03-29 14:18:28;\N;\N	
ff8081814cbd0110014cd566862a7af7;5;邓州联社;dzls;邓州联社;DZLS;2017-03-29 14:18:28;1;其他银行机构;\N;;\N;0;\N;\N;邓州联社;99;\N;dzls;dengzhoulianshe;其他;1121;2017-03-29 14:18:28;\N;\N	
ff8081814cbd0110014cc55e3639297a;5;三度星和;SDXH;SDXH;SDXH;2017-03-29 14:18:28;1;其他银行机构;\N;;\N;0;\N;\N;SDXH;99;SDXH;sdxh;sanduxinghuo_sanduoxinghu_sanduxinghu_sanduoxinghe_sanduxinghe_sanduoxinghai_sanduoxinghuo_sanduxinghai;其他;1118;2017-03-29 14:18:28;\N;\N	
ff8081814cbd0110014cc60f5a222f2e;5;中投证券自营;ZTZZZY;ZTZZZY;ZTZZZY;2017-03-29 14:18:28;1;其他银行机构;\N;;\N;0;\N;\N;ZTZZZY;99;ZTZZZY;ztzqzy_ztzxzy;zhongtouzhengquanziying_zhongtouzhengxuanziying;其他;1119;2017-03-29 14:18:28;\N;\N	
ff8081814cbd0110014cd4874b3b6d1b;5;西部利得基金;xbldjj;西部利得基金;XBDLJJ;2017-03-29 14:18:28;1;其他银行机构;\N;;\N;0;\N;\N;西部利得基金;99;\N;xbldjj;xibulidejijin_xibulideijijin;其他;1120;2017-03-29 14:18:28;\N;\N	
ff8081814cbd0110014cc51c57422397;5;上海德兆;shdz;上海德兆;SHDZ;2017-03-29 14:18:28;1;其他银行机构;\N;;\N;0;\N;\N;上海德兆;99;\N;shdz;shanghaidezhao;其他;1117;2017-03-29 14:18:28;\N;\N	
ff8081814cbd0110014cc0c00092656d;5;费县农商行;fxnsh;费县农商行;FXNSH;2017-03-29 14:18:28;1;其他银行机构;费县农商行;;S000717;0;\N;\N;费县农商行;99;\N;fxnsh_fxnsx;feixiannongshangxing_feixiannongshanghang_feixiannongshangheng;其他;1115;2017-03-29 14:18:28;\N;\N	
ff8081814cbd0110014cc104c2bd6b6c;5;山西长子农商行;sxzznsh;山西长子农商行;SXCZNSH;2017-03-29 14:18:28;1;其他银行机构;\N;;\N;0;\N;\N;山西长子农商行;99;\N;sxcznsh_sxzznsx_sxcznsx_sxzznsh;shanxichangzinongshanghang_shanxizhangzinongshangheng_shanxichangzinongshangheng_shanxizhangzinongshangxing_shanxichangzinongshangxing_shanxizhangzinongshanghang;其他;1116;2017-03-29 14:18:28;\N;\N	
ff8081814cbd0110014cbfb2f82429b7;5;茂行资产;mhzc;茂行资产;mxzc;2017-03-29 14:18:28;1;其他银行机构;\N;;\N;0;\N;\N;茂行资产;99;\N;mhzc_mxzc;maohangzichan_maoxingzichan_maohengzichan;其他;1113;2017-03-29 14:18:28;\N;\N	
ff8081814cbd0110014cbfef26b55978;5;合晟资产;HSZC;合晟资产;HSZC;2017-03-29 14:18:28;1;其他银行机构;\N;;\N;0;\N;\N;合晟资产;99;HSZC;gczc_gszc_hczc_hszc;gechengzichan_heshengzichan_hechengzichan_geshengzichan;其他;1114;2017-03-29 14:18:28;\N;\N	
ff8081814cbd0110014cbfadb3e2294d;5;平顶山银行;pdsyh;平顶山银行;pdsyh;2017-03-29 14:18:28;1;其他银行机构;平顶山银行;;P000076;0;\N;\N;平顶山银行;99;pdsyh;pdsyx_pdsyh;pingdingshanyinxing_pingdingshanyinhang_pingdingshanyinheng;其他;1112;2017-03-29 14:18:28;\N;\N	
ff8081814c2252f9014cbaae6a0e1390;5;汪敏;wm;汪敏;AWM;2017-03-29 14:18:28;1;其他银行机构;\N;;\N;0;\N;\N;汪敏;99;\N;wm;wangmin;其他;1111;2017-03-29 14:18:28;\N;\N	
ff8081814c2252f9014cb5c213744d47;5;中原银行;zyyh;中原银行;中原银行;2017-03-29 14:18:28;1;其他银行机构;中原银行;;Z001087;0;\N;\N;中原银行;99;\N;zyyh_zyyx;zhongyuanyinheng_zhongyuanyinxing_zhongyuanyinhang;其他;1108;2017-03-29 14:18:28;\N;\N	
ff8081814c2252f9014cba8cf9440e6e;5;上海朱雀久期投资 ;shzqjqtz;上海朱雀久期投资 ;shzqjqtz;2017-03-29 14:18:28;1;其他银行机构;\N;;\N;0;\N;\N;上海朱雀久期投资 ;99;shzqjqtz;shzqjqtz_shzqjjtz;shanghaizhuqiaojiuqitouzi_shanghaizhuqiaojiujitouzi_shanghaizhuquejiuqitouzi_shanghaizhuquejiujitouzi;其他;1110;2017-03-29 14:18:28;\N;\N	
ff8081814c2252f9014cb0d3817a0801;5;梨树农联社;lsnls;梨树农联社;LSNLS;2017-03-29 14:18:28;1;其他银行机构;\N;;\N;0;\N;\N;梨树农联社;99;\N;lsnls;lishunonglianshe;其他;1107;2017-03-29 14:18:28;\N;\N	
ff8081814c2252f9014ca1ecb48c4579;5;东阳农商行;dynsh;东阳农商行;DYNSH;2017-03-29 14:18:28;1;其他银行机构;东阳农商行;;Z001041;0;\N;\N;东阳农商行;99;\N;dynsx_dynsh;dongyangnongshanghang_dongyangnongshangheng_dongyangnongshangxing;其他;1105;2017-03-29 14:18:28;\N;\N	
ff8081814c2252f9014ca267c6c24c5c;5;嘉陵联社;jlls;嘉陵联社;JLLS;2017-03-29 14:18:28;1;其他银行机构;\N;;\N;0;\N;\N;嘉陵联社;99;\N;jlls;jialinglianshe;其他;1106;2017-03-29 14:18:28;\N;\N	
402880f034219aed0134219d99c103ad;5;三门峡卢氏农联社;SMXLSRC;卢氏县农村信用合作联社;SMXLSXNL;2017-03-29 14:18:27;1;其他银行机构;\N;;\N;0;\N;\N;卢氏县农村信用合作联社;SMX01;SAMENXIA LUSHI RURAL CREDIT UNION - SANMENXIA;smxlsnls_smxlznls;sanmenxialuzhinonglianshe_sanmenxialushinonglianshe;三门峡;247;2017-03-29 14:18:27;\N;\N	
402880f034219aed0134219d9a3803b1;5;三门峡渑池农联社;SMXSCRCU;渑池县农村信用合作联社;SMXSCZNL;2017-03-29 14:18:27;1;其他银行机构;\N;;\N;0;\N;\N;渑池县农村信用合作联社;SMX01;SANMENXIA SHENGCHI RURUAL CREDIT UNION-SANMENXIA;smxmcnls_smxscnls;sanmenxiashengchinonglianshe_sanmenxiamianchinonglianshe;三门峡;248;2017-03-29 14:18:27;\N;\N	
402880f034219aed0134219d9aa503b5;5;上海农商行;shnsh;上海农村商业银行股份有限公司;上海农商行;2018-10-12 09:47:17;1;其他银行机构;上海农商行;;S000117;0;\N;\N;7bfszdun其他上海;SH01;SHANGHAI RURAL COMMERCIAL BANK- SHANGHAI;shnsx_shnsh;shanghainongshangxing_shanghainongshanghang_shanghainongshangheng;上海;249;2018-10-12 09:47:17;\N;\N	
402880f034219aed0134219d9ba903bd;5;曲沃县联社;QWXLS;曲沃县农村信用合作联社;QWXLS;2017-03-29 14:18:27;1;其他银行机构;\N;;\N;0;\N;\N;曲沃县农村信用合作联社;LF02;QWXLS;qwxls;quwoxianlianshe;临汾;250;2017-03-29 14:18:27;\N;\N	
402880f034219aed0134219d97ed039d;5;山东农联社;SHANDRCU;山东省农村信用社联合社;SDSNL;2017-03-29 14:18:27;1;其他银行机构;\N;;\N;0;\N;\N;山东省农村信用社联合社;JN01;SHANDONG RURAL CREDIT COOPERATIVES UNION - JINAN;sdnls;shandongnonglianshe;济南;244;2017-03-29 14:18:27;\N;\N	
402880f034219aed0134219d985a03a1;5;陕西联社;SHANXIRCU;陕西省农村信用社联合社;SXSLS;2017-03-29 14:18:27;1;其他银行机构;\N;;\N;0;\N;\N;陕西省农村信用社联合社;XA01;SHANXI RURAL CREDIT CORPORATIVES UNION - X'AN;sxls;shanxilianshe;西安;245;2017-03-29 14:18:27;\N;\N	
402880f034219aed0134219d98c703a5;5;石家庄农联社;LINBAORC;石家庄市农村信用合作社联合社;SJZSNL;2017-03-29 14:18:27;1;其他银行机构;\N;;\N;0;\N;\N;石家庄市农村信用合作社联合社;SJZ01;LINGBAO RURAL CREDIT COOPERATIVE - LINGBAO;dgznls_sjznls_djznls_sgznls;shijiazhuangnonglianshe_danjiazhuangnonglianshe_shiguzhuangnonglianshe_shijiezhuangnonglianshe_danjiezhuangnonglianshe_danguzhuangnonglianshe;石家庄;246;2017-03-29 14:18:27;\N;\N	
ff8081814c2252f9014c9d954f050900;5;广州越秀;gzyx;广州越秀;gzyx;2017-03-29 14:18:28;1;其他银行机构;\N;;\N;0;\N;\N;广州越秀;gz;\N;azyx_gzyx;guangzhouyuexiu_anzhouyuexiu;\N;1103;2017-03-29 14:18:28;\N;\N	
ff8081814c2252f9014c9cdc4164029f;5;国开资管;gkzg;国开资管;gkzg;2017-03-29 14:18:28;1;其他银行机构;\N;;\N;0;\N;\N;国开资管;99;\N;gkzg;guokaiziguan;其他;1102;2017-03-29 14:18:28;\N;\N	
ff8081814c2252f9014c73e863762f11;5;国麟投资;gltz;上海国麟投资;GLTZ;2017-03-29 14:18:28;1;其他银行机构;\N;;\N;0;\N;\N;上海国麟投资;99;\N;gltz;guolintouzi;其他;1100;2017-03-29 14:18:28;\N;\N	
ff8081814c2252f9014c96e013f53457;5;江西农信社;jxnxs;江西农信社;JXNXS;2017-03-29 14:18:28;1;其他银行机构;江西农信社;;J000424;0;\N;\N;江西农信社;99;\N;jxnxs_jxnss;jiangxinongshenshe_jiangxinongxinshe;其他;1101;2017-03-29 14:18:28;\N;\N	
ff8081814c2252f9014c69477bad1e51;5;武胜农商;wsns;武胜农商;WSNSH;2017-03-29 14:18:28;1;其他银行机构;\N;;\N;0;\N;\N;武胜农商;99;\N;wsns;wushengnongshang;其他;1096;2017-03-29 14:18:28;\N;\N	
ff8081814c2252f9014c6e6949b062c2;5;邻水县联社;lsxls;邻水县联社;LSXLS;2017-03-29 14:18:28;1;其他银行机构;\N;;\N;0;\N;\N;邻水县联社;99;\N;lsxls;linshuixianlianshe;其他;1097;2017-03-29 14:18:28;\N;\N	
ff8081814c2252f9014c6e90181665de;5;齐鲁资管;qlzg;齐鲁资管;QLZG;2017-03-29 14:18:28;1;其他银行机构;\N;;\N;0;\N;\N;齐鲁资管;99;\N;jlzg_qlzg;jiluziguan_qiluziguan;其他;1098;2017-03-29 14:18:28;\N;\N	
ff8081814c2252f9014c73e7738d2f00;5;五矿信托;wkxt;五矿信托;WKXT;2017-03-29 14:18:28;1;其他银行机构;\N;;\N;0;\N;\N;五矿信托;99;\N;wkxt_wkst;wukuangshentuo_wukuangxintuo;其他;1099;2017-03-29 14:18:28;\N;\N	
ff8081814c2252f9014c555cf0d02b57;5;王志廷;wzt;王志廷;AZT;2017-03-29 14:18:28;1;其他银行机构;\N;;\N;0;\N;\N;王志廷;99;\N;wzt;wangzhiting;其他;1095;2017-03-29 14:18:28;\N;\N	
ff8081814c2252f9014c555ca9af2b49;5;南粤总行;nyzh;南粤总行;南粤总行;2017-03-29 14:18:28;1;其他银行机构;\N;;\N;0;\N;\N;南粤总行;99;南粤总行;nyzx_nyzh;nayuezongxing_nanyuezongxing_nayuezonghang_nanyuezonghang_nayuezongheng_nanyuezongheng;其他;1094;2017-03-29 14:18:28;\N;\N	
ff8081814c2252f9014c4f72af625d2b;5;镇江农商行;zjnsh;镇江农商行;镇江农商行;2017-03-29 14:18:28;1;其他银行机构;镇江农商行;;J000674;0;\N;\N;镇江农商行;99;\N;zjnsh_zjnsx;zhenjiangnongshanghang_zhenjiangnongshangheng_zhenjiangnongshangxing;其他;1092;2017-03-29 14:18:28;\N;\N	
